InvoiceDate,Revenue,Rolling_7_Days,Rolling_30_Days,Rolling_STD
2011-03-07 11:06:00,475.20000000000005,556.1271428571428,439.44933333333336,506.2065130855423
2011-03-07 11:32:00,162.85,559.0657142857142,427.21500000000003,503.4559249775349
2011-03-07 11:44:00,75.6,529.4857142857142,420.40833333333336,527.8922480913932
2011-03-07 11:52:00,1588.68,694.9399999999998,469.26866666666666,657.3291758064713
2011-03-07 11:54:00,431.28,711.4657142857143,479.048,647.5847354555127
2011-03-07 11:56:00,806.05,590.022857142857,489.03799999999995,504.88862668601496
2011-03-07 12:00:00,294.17,547.6899999999998,477.83633333333336,517.1169019990358
2011-03-07 12:12:00,17.0,482.23285714285703,464.16866666666664,555.4043504722987
2011-03-07 12:17:00,326.91,505.6699999999999,466.29766666666666,543.0037811406842
2011-03-07 12:26:00,967.45,633.0771428571427,481.5226666666667,529.7438282071413
2011-03-07 12:31:00,102.0,420.6942857142855,458.36066666666665,350.4501643529135
2011-03-07 12:46:00,40.2,364.8257142857142,455.7006666666667,378.5293184087378
2011-03-07 12:50:00,591.02,334.1071428571427,447.85566666666665,343.895875603195
2011-03-07 12:53:00,17.9,294.6399999999999,441.0506666666667,364.4801397878148
2011-03-07 13:03:00,318.24,337.67428571428565,446.75100000000003,343.41034151820486
2011-03-07 13:10:00,451.66,355.4957142857142,454.3016666666667,345.9859404585446
2011-03-07 13:17:00,117.55,234.08142857142843,450.861,222.55251802821036
2011-03-07 13:33:00,100.97,233.9342857142856,448.67833333333334,222.65471653432945
2011-03-07 13:37:00,557.0,307.76285714285706,410.73800000000006,233.1432368528439
2011-03-07 13:38:00,16.05,225.6242857142856,406.714,217.47382255108903
2011-03-07 13:45:00,108.97999999999999,238.63571428571416,403.1616666666667,205.36171769583214
2011-03-07 13:50:00,162.7,216.41571428571416,401.345,203.72117471759242
2011-03-07 13:51:00,580.79,234.862857142857,413.3946666666667,232.4007202876547
2011-03-07 13:52:00,246.29999999999998,253.25571428571416,399.1413333333333,226.59103769048198
2011-03-07 13:54:00,89.70000000000002,251.64571428571415,397.38866666666667,227.88973151135195
2011-03-07 14:10:00,593.9200000000001,256.9199999999999,407.764,236.40293941998982
2011-03-07 14:17:00,2597.4,625.6842857142856,479.99399999999997,894.728700330433
2011-03-07 14:33:00,145.7,630.93,474.3306666666667,891.2954669280072
2011-03-07 14:45:00,211.75,637.9371428571428,426.184,887.1841687178357
2011-03-07 14:51:00,514.15,628.4171428571427,423.639,888.2564891724071
2011-03-07 14:54:00,110.2,608.9742857142855,411.4723333333333,899.4337910383689
2011-03-07 15:02:00,79.4,607.5028571428571,408.69066666666663,900.4327525641344
2011-03-07 15:40:00,147.95000000000002,543.7928571428571,411.1023333333334,917.1755954324614
2011-03-07 16:14:00,461.22,238.62428571428563,373.5203333333333,175.54079192118303
2011-03-07 16:39:00,92.80000000000001,231.06714285714276,362.23766666666666,181.25371000401836
2011-03-07 17:04:00,211.36,231.0114285714285,342.4146666666667,181.26069719429978
2011-03-07 17:19:00,61.589999999999996,166.35999999999993,334.66200000000003,139.2899621882739
2011-03-07 17:23:00,88.05,163.19571428571422,337.0303333333333,141.01925575956705
2011-03-07 17:30:00,74.7,162.52428571428567,328.62333333333333,141.49511002733925
2011-03-07 17:42:00,195.0,169.24571428571423,302.875,141.80456972531678
2011-03-07 17:52:00,1022.77,249.4671428571428,333.56733333333335,346.13523261420175
2011-03-07 17:55:00,250.0,271.92428571428565,340.56066666666663,339.3088619949622
2011-03-08 08:52:00,126.65,259.82285714285706,325.0816666666667,343.31581581718746
2011-03-08 08:53:00,197.0,279.1671428571428,331.0516666666666,333.9724370716159
2011-03-08 09:23:00,1120.93,426.7214285714285,357.808,445.13267817662904
2011-03-08 09:24:00,300.36,458.95857142857136,352.7646666666667,423.0114454488184
2011-03-08 09:26:00,461.25,496.99428571428564,364.22133333333335,406.988167757964
2011-03-08 09:45:00,639.64,442.26142857142855,382.17699999999996,345.63326197097774
2011-03-08 10:04:00,237.36,440.45571428571424,371.52233333333334,346.83603834518726
2011-03-08 10:12:00,181.44,448.2828571428571,377.0353333333333,339.1061018180333
2011-03-08 10:33:00,325.1,466.58285714285705,384.2393333333333,326.50788702606025
2011-03-08 10:39:00,431.58000000000004,368.1042857142857,393.202,155.3561581066239
2011-03-08 11:39:00,3678.03,850.6285714285714,496.4433333333334,1256.0536318753943
2011-03-08 11:44:00,329.08,831.7471428571429,499.2026666666667,1263.8516552547715
2011-03-08 11:46:00,278.13,780.102857142857,505.4836666666667,1280.2892186104766
2011-03-08 11:55:00,391.52,802.1257142857143,498.737,1270.687129336586
2011-03-08 11:59:00,357.18,827.2314285714285,424.063,1258.0532936832876
2011-03-08 12:04:00,496.0,851.6457142857143,435.73966666666666,1248.3051459725918
2011-03-08 12:05:00,1570.19,1014.3042857142857,481.021,1258.5865375471758
2011-03-08 12:07:00,122.61,506.3871428571428,467.9696666666667,482.7120751789371
2011-03-08 12:19:00,671.16,555.2557142857142,486.6683333333333,479.07219284952396
2011-03-08 12:30:00,111.0,531.3799999999999,487.7216666666667,498.93805991633855
2011-03-08 12:49:00,250.87,511.2871428571428,491.15233333333333,508.2542188612137
2011-03-08 12:51:00,105.53999999999999,475.33857142857136,479.2963333333334,529.4288966871426
2011-03-08 12:52:00,301.4,447.53857142857134,486.2496666666667,533.2584726447062
2011-03-08 12:57:00,301.4,266.2828571428571,489.25100000000003,198.83930117112317
2011-03-08 13:12:00,896.7099999999999,376.86857142857133,517.0883333333334,296.7643558123139
2011-03-08 13:21:00,123.35,298.60999999999996,518.265,277.8512462927085
2011-03-08 13:23:00,421.09,342.9085714285713,529.8113333333333,267.4805864245679
2011-03-08 13:50:00,305.1,350.65571428571417,533.4813333333334,265.1456978624831
2011-03-08 13:54:00,759.44,444.07,524.7036666666667,279.2110086172806
2011-03-08 14:12:00,983.16,541.4642857142857,549.1423333333333,334.56850194688775
2011-03-08 14:35:00,987.7,639.5071428571428,577.8439999999999,352.56799191582434
2011-03-08 14:44:00,1195.95,682.2557142857141,611.1423333333333,403.42458910555473
2011-03-08 14:47:00,72.0,674.9200000000001,576.178,415.5655072706117
2011-03-08 15:03:00,329.36,661.8157142857143,577.1446666666667,426.21358760796466
2011-03-08 15:07:00,366.57,670.5971428571428,573.9886666666666,418.19697714142274
2011-03-08 15:17:00,794.41,675.592857142857,579.1476666666666,419.641541544952
2011-03-08 15:22:00,108.5,550.6414285714285,574.8523333333334,442.3989310347607
2011-03-08 15:45:00,328.37,456.45142857142855,579.75,402.1987455401019
2011-03-08 16:31:00,367.20000000000005,338.0585714285713,581.1533333333333,235.78683363163182
2011-03-08 16:38:00,238.01,361.77428571428567,574.7009999999999,211.68297560656603
2011-03-08 16:39:00,8.5,315.93714285714276,452.3833333333333,250.9657421313803
2011-03-08 16:48:00,534.4200000000001,339.9157142857142,459.228,264.27545344769203
2011-03-08 17:23:00,339.36,274.9085714285714,461.26900000000006,174.59612657224213
2011-03-08 17:25:00,39.49,265.04999999999995,449.5346666666667,187.06175254821943
2011-03-09 08:09:00,444.8,281.6828571428571,452.45533333333333,198.45934602218725
2011-03-09 08:33:00,924.5400000000001,361.30285714285714,466.74,315.6721362799619
2011-03-09 08:59:00,136.2,346.75857142857143,418.9403333333333,324.5208775215614
2011-03-09 09:11:00,286.65,386.4942857142857,424.4083333333334,291.5545946502134
2011-03-09 09:12:00,15.9,312.41999999999996,402.5663333333333,312.8028130197654
2011-03-09 09:44:00,309.64,308.1742857142857,409.1876666666667,312.5778252877989
2011-03-09 09:50:00,229.8,335.3614285714285,408.4853333333333,292.97516370396346
2011-03-09 09:52:00,240.10000000000002,306.11857142857144,412.97066666666666,290.43605299738067
2011-03-09 10:00:00,247.4,209.38428571428565,411.17066666666665,101.33998747606499
2011-03-09 10:19:00,588.6700000000001,274.02285714285705,420.7463333333333,168.75695409934244
2011-03-09 10:51:00,148.63,254.30571428571423,395.8103333333334,174.98381885662837
2011-03-09 10:58:00,2099.7,551.9914285714285,461.6886666666667,696.6636341502013
2011-03-09 11:05:00,188.25,534.65,453.9273333333333,705.1607205451438
2011-03-09 11:25:00,221.4,533.4499999999999,451.13733333333334,705.7728400836536
2011-03-09 11:27:00,38.98,504.7185714285714,427.122,723.5744265201969
2011-03-09 11:28:00,617.1,557.5328571428571,414.92,715.1050040776455
2011-03-09 11:35:00,84.36,485.4885714285714,384.8086666666667,736.528046363951
2011-03-09 11:44:00,498.85,535.52,361.572,721.5751522651075
2011-03-09 11:48:00,660.34,329.8971428571429,381.18333333333334,257.22229249598075
2011-03-09 11:53:00,1576.3600000000001,528.1985714285714,422.75,525.2493680282082
2011-03-09 11:54:00,380.5,550.9271428571429,423.21433333333334,513.0618514599932
2011-03-09 11:59:00,1711.06,789.7957142857142,453.76933333333335,614.248292464038
2011-03-09 12:04:00,342.58,750.5785714285714,461.572,635.5074067342044
2011-03-09 12:12:00,206.33999999999997,768.0042857142856,457.50433333333336,615.5540638549302
2011-03-09 12:14:00,304.5,740.24,455.41433333333333,633.8292406211743
2011-03-09 12:19:00,98.7,660.0057142857144,450.77066666666667,679.5297166631631
2011-03-09 12:21:00,260.03,471.9585714285714,459.155,554.2723630256444
2011-03-09 12:33:00,227.32,450.07571428571424,448.91833333333335,561.4621475472031
2011-03-09 12:35:00,381.21,260.09714285714284,450.31333333333333,94.38977111011987
2011-03-09 12:38:00,261.6,248.52857142857144,457.717,87.29126272063891
2011-03-09 12:39:00,120.44,236.2571428571429,446.90500000000003,99.40764402308642
2011-03-09 12:44:00,330.0,239.90000000000003,427.08700000000005,102.73673555782194
2011-03-09 13:18:00,146.18,246.68285714285713,427.41966666666667,92.96322690659679
2011-03-09 13:50:00,371.84000000000003,262.6557142857143,430.2593333333333,104.52528272296648
2011-03-09 13:53:00,764.58,339.40714285714284,455.2153333333333,214.08608538830353
2011-03-09 13:56:00,704.33,385.56714285714287,468.37166666666667,255.44180855311893
2011-03-09 14:14:00,846.45,469.1171428571429,488.9266666666667,299.9122214196827
2011-03-09 14:22:00,308.98,496.0514285714286,491.22266666666667,270.3929263387484
2011-03-09 14:23:00,79.92,460.3257142857143,485.64000000000004,309.65895486537653
2011-03-09 14:30:00,155.45,461.65000000000003,471.19933333333336,308.1075042898921
2011-03-09 14:32:00,91.54,421.60714285714295,469.29633333333334,338.4457042474541
2011-03-09 14:49:00,264.27,350.13428571428574,408.1153333333333,305.1335715633128
2011-03-09 14:57:00,411.18,308.2557142857143,415.54633333333334,266.0307785983602
2011-03-09 15:17:00,358.5,238.54857142857145,420.11633333333333,131.33421087958615
2011-03-09 15:20:00,984.88,335.1057142857143,451.6463333333333,313.6556211223544
2011-03-09 15:35:00,439.28,386.4428571428571,445.719,293.7014099788337
2011-03-09 15:47:00,210.9,394.3642857142857,449.937,287.106676100801
2011-03-10 07:42:00,337.5,429.50142857142856,444.5586666666667,257.3810819531318
2011-03-10 07:43:00,500.0,463.1771428571428,439.214,247.38646404001594
2011-03-10 08:29:00,394.63,460.8128571428571,399.82300000000004,248.0444363890378
2011-03-10 08:31:00,232.6,442.82714285714286,394.893,260.92944146561024
2011-03-10 08:40:00,74.56,312.78142857142853,340.343,148.27969881510208
2011-03-10 09:30:00,298.5,292.67,338.8736666666667,137.41178879464778
2011-03-10 09:41:00,223.95000000000002,294.53428571428566,339.46066666666667,136.20069430188792
2011-03-10 09:49:00,3277.24,714.4971428571428,438.55199999999996,1138.0838787586017
2011-03-10 09:52:00,122.39999999999999,660.5542857142856,439.3419999999999,1158.7069423837584
2011-03-10 10:03:00,146.23000000000002,625.0685714285713,435.5486666666667,1171.936414919356
2011-03-10 10:04:00,547.35,670.0328571428571,446.21633333333324,1160.349505647712
2011-03-10 10:08:00,312.8,704.0671428571428,443.936,1143.3419519068752
2011-03-10 10:10:00,270.4,700.0528571428571,444.22933333333333,1145.0512794879057
2011-03-10 10:27:00,660.0,762.3457142857143,462.21466666666663,1126.5450202847285
2011-03-10 10:31:00,130.56,312.82000000000005,455.5666666666666,213.91916004200806
2011-03-10 10:32:00,585.32,378.95142857142855,470.2046666666667,216.7761344813993
2011-03-10 10:53:00,366.53,410.42285714285714,470.0276666666667,191.9258657838708
2011-03-10 10:56:00,300.53999999999996,375.1642857142857,454.5596666666667,185.12890084564523
2011-03-10 10:57:00,199.2,358.93571428571425,437.722,196.15759802171817
2011-03-10 11:33:00,3500.5,820.3785714285714,526.1903333333333,1197.354572608869
2011-03-10 11:37:00,1614.6,956.75,569.711,1229.961656651573
2011-03-10 11:52:00,124.94999999999999,955.9485714285713,571.2119999999999,1230.5913814696446
2011-03-10 11:56:00,853.48,994.2571428571429,594.4796666666666,1221.2693077655827
2011-03-10 12:11:00,144.9,962.5957142857143,596.2583333333333,1242.936134077285
2011-03-10 12:16:00,541.1,996.9614285714285,605.486,1224.7731254184866
2011-03-10 12:22:00,462.28000000000003,1034.5442857142857,607.1893333333334,1199.9992283032188
2011-03-10 12:26:00,397.55,591.2657142857142,608.491,514.6749426531127
2011-03-10 12:42:00,115.57000000000001,377.11857142857144,579.5139999999999,273.0696310113923
2011-03-10 12:48:00,938.39,493.3242857142858,596.151,317.3621464956362
2011-03-10 12:50:00,333.08,418.9814285714286,600.2236666666666,277.36572183196114
2011-03-10 12:59:00,185.15,424.73142857142864,595.1453333333333,271.0828692129
2011-03-10 13:07:00,360.78000000000003,398.9714285714286,590.5046666666666,266.7141508194958
2011-03-10 13:08:00,310.47,377.2842857142858,587.6993333333334,266.88038268417245
2011-03-10 13:28:00,789.9,433.3342857142857,606.276,309.6236002444215
2011-03-10 13:34:00,101.34,431.3014285714286,607.1686666666667,312.09447818574364
2011-03-10 13:46:00,214.5,327.8885714285714,604.3686666666667,223.39139303182145
2011-03-10 13:58:00,99.95,294.5842857142857,600.2353333333334,239.30005577722554
2011-03-10 14:14:00,282.93,308.55285714285714,500.425,234.6562069430257
2011-03-10 14:37:00,576.1,339.3128571428571,515.5483333333334,255.80323451868549
2011-03-10 14:42:00,1104.13,452.6928571428572,547.4783333333332,384.434638905266
2011-03-10 14:44:00,130.26,358.4585714285714,533.5753333333333,368.5180989413744
2011-03-10 14:45:00,268.58,382.35,532.1013333333333,354.2141844511769
2011-03-10 14:56:00,245.51999999999998,386.7814285714286,531.272,351.9511079407168
2011-03-10 15:01:00,599.44,458.13714285714286,529.2533333333333,334.29713034498064
2011-03-10 15:06:00,209.94,447.71,531.8993333333334,341.7286032800679
2011-03-10 15:08:00,4.25,366.01714285714286,512.5303333333334,372.8555012649741
2011-03-10 15:21:00,93.18,221.5957142857143,503.41866666666664,190.50547777334256
2011-03-10 15:52:00,117.11,219.71714285714285,497.3043333333333,191.61783621805043
2011-03-10 16:16:00,232.43,214.55285714285716,498.41200000000003,190.56570168025402
2011-03-10 16:26:00,330.6,226.70714285714286,392.7486666666667,195.5188007760063
2011-03-10 19:05:00,166.5,164.85857142857142,344.4786666666667,105.8961798840267
2011-03-11 08:31:00,365.18,187.03571428571428,352.48633333333333,130.34413768296594
2011-03-11 08:59:00,182.7,212.52857142857144,330.127,103.27676899492164
2011-03-11 09:07:00,314.96,244.21142857142857,335.7956666666667,94.17894145736923
2011-03-11 09:20:00,254.99999999999997,263.90999999999997,326.259,75.7885459666893
2011-03-11 09:23:00,345.59999999999997,280.07714285714286,322.3696666666666,79.91250667795744
2011-03-11 09:39:00,310.0,277.13428571428574,319.4513333333333,78.10062715273042
2011-03-11 09:42:00,191.39999999999998,280.69142857142856,321.97900000000004,72.59487755595515
2011-03-11 09:54:00,307.44,272.4428571428571,300.94733333333335,64.18851447277163
2011-03-11 10:15:00,583.3,329.6714285714285,309.28800000000007,122.7284329214889
2011-03-11 10:19:00,1687.17,525.7014285714286,359.3553333333333,526.6189685918073
2011-03-11 10:22:00,1687.17,730.2971428571428,403.5683333333334,664.1635545733876
2011-03-11 10:30:00,141.45,701.1328571428572,397.9343333333333,687.9285985649652
2011-03-11 10:31:00,57.45,665.0542857142857,373.51933333333335,717.8330360385477
2011-03-11 11:35:00,987.42,778.7714285714285,403.05533333333335,692.9112205138792
2011-03-11 11:37:00,106.11,750.0100000000001,399.44233333333335,719.4077773417159
2011-03-11 11:38:00,1726.6000000000001,913.3385714285714,453.664,800.4673165183165
2011-03-11 11:41:00,67.5,681.9571428571428,446.483,773.1271779318655
2011-03-11 11:47:00,349.2,490.81857142857143,438.91966666666667,636.5127064827786
2011-03-11 12:00:00,712.8499999999999,572.4471428571429,425.877,620.6834329915879
2011-03-11 12:05:00,10.0,565.6685714285715,421.8683333333334,627.4672145597456
2011-03-11 12:11:00,311.07,469.0471428571429,423.2846666666667,603.3085023354323
2011-03-11 12:13:00,121.17000000000002,471.1985714285715,419.1396666666667,601.8235663775266
2011-03-11 12:17:00,578.02,307.11571428571426,418.4256666666667,264.5957334532245
2011-03-11 12:26:00,13.0,299.33,411.861,273.47439075669416
2011-03-11 12:29:00,19.740000000000002,252.2642857142857,412.3773333333333,291.23493819992854
2011-03-11 12:44:00,227.77999999999997,182.96857142857144,416.864,209.66391490676236
2011-03-11 12:54:00,312.93,226.24428571428572,423.3913333333333,199.00421995940036
2011-03-11 13:03:00,826.0699999999999,299.8157142857143,443.1793333333333,303.4035479274809
2011-03-11 13:13:00,1588.16,509.38571428571424,485.09799999999996,558.6892234462595
2011-03-11 13:31:00,157.65,449.3328571428571,484.803,572.5039764550888
2011-03-11 13:34:00,572.8,529.3042857142857,491.72366666666665,539.5452693039927
2011-03-11 13:56:00,751.9,633.8985714285715,510.697,493.28286751183595
2011-03-11 14:03:00,14.399999999999999,603.4157142857144,500.6783333333333,527.9377611944282
2011-03-11 14:06:00,103.65,573.5185714285715,495.6333333333333,552.4847845694026
2011-03-11 14:15:00,201.57,484.30428571428575,490.8323333333334,555.3206006998579
2011-03-11 14:26:00,627.13,347.0142857142857,501.40333333333336,294.4621524548051
2011-03-11 14:35:00,108.21000000000001,339.95142857142855,498.63033333333334,300.2963041964238
2011-03-11 14:37:00,153.75,280.08714285714285,493.50733333333335,287.64376340111147
2011-03-11 14:52:00,516.42,246.44714285714286,491.278,231.57356921049455
2011-03-11 14:58:00,231.3,277.43285714285713,442.74899999999997,208.73454663013476
2011-03-11 15:14:00,21.9,265.7542857142857,387.23999999999995,221.9468788433764
2011-03-11 15:22:00,729.4,341.15857142857146,406.83833333333337,278.86961824605027
2011-03-11 15:42:00,127.2,269.74,409.1633333333333,256.5488614274969
2011-03-11 16:05:00,198.6,282.65285714285716,382.8693333333333,249.23405176036425
2011-03-11 16:43:00,1919.04,534.8371428571428,443.3003333333333,656.8452649269
2011-03-11 16:50:00,70.28999999999999,471.1042857142857,388.09000000000003,680.1600215598662
2011-03-11 16:54:00,3.0999999999999996,438.50428571428574,385.9433333333334,698.7832908670499
2011-03-13 10:25:00,183.25,461.55428571428575,380.4116666666667,685.2815756521676
2011-03-13 10:27:00,488.06000000000006,427.07714285714286,372.91866666666664,675.5621782561707
2011-03-13 10:48:00,629.25,498.79857142857145,393.5603333333333,664.9868871243743
2011-03-13 10:57:00,109.58,486.08142857142855,386.844,672.4935184674263
2011-03-13 11:06:00,153.41,233.84857142857143,387.91866666666664,232.8931467018664
2011-03-13 11:18:00,129.46,242.3014285714286,372.96666666666664,226.96575317441716
2011-03-13 11:21:00,301.04,284.8642857142857,382.568,201.0938575930398
2011-03-13 11:38:00,281.21000000000004,298.85857142857145,391.28366666666665,196.19269774220479
2011-03-13 12:39:00,220.47,260.63142857142856,391.04,178.45066278208074
2011-03-13 12:51:00,118.02,187.59857142857143,384.543,79.78054805128538
2011-03-13 13:36:00,263.59000000000003,209.60000000000005,365.7936666666667,75.81663713467648
2011-03-13 13:46:00,285.33,228.4457142857143,322.36600000000004,75.91724109174903
2011-03-13 14:29:00,103.89,224.79285714285714,320.57399999999996,81.85669972715014
2011-03-13 14:55:00,343.29,230.82857142857145,312.9236666666667,89.60659656165787
2011-03-13 15:25:00,365.37,242.85142857142858,300.03933333333333,102.2475076176943
2011-03-13 15:55:00,142.0,231.64142857142858,304.29266666666666,109.17703550058984
2011-03-14 08:05:00,414.3,273.96714285714285,314.6476666666667,115.05926917703957
2011-03-14 08:21:00,227.0,268.73999999999995,315.49533333333335,116.43222549225032
2011-03-14 08:37:00,117.92999999999999,244.82571428571427,298.522,128.97283652633803
2011-03-14 08:41:00,357.07,280.9942857142857,306.81733333333335,117.88603293711147
2011-03-14 09:37:00,356.19,282.83714285714285,313.5653333333333,119.11658654537229
2011-03-14 09:42:00,126.7,248.74142857142857,300.57466666666664,125.54021791454122
2011-03-14 09:46:00,371.23,281.48857142857145,305.239,122.92624339021626
2011-03-14 09:59:00,3840.88,771.0,432.53833333333336,1357.997518603433
2011-03-14 10:31:00,535.02,815.0028571428572,426.05899999999997,1342.3325695433643
2011-03-14 10:36:00,446.8,861.9842857142856,436.71233333333333,1319.4286867788599
2011-03-14 10:38:00,207.3,840.5885714285714,437.0023333333333,1330.1516830098867
2011-03-14 10:41:00,349.8,839.6757142857143,384.6943333333333,1330.541657344226
2011-03-14 10:55:00,208.79999999999998,851.4042857142857,389.3113333333333,1323.5528886026127
2011-03-14 10:57:00,1094.68,954.7542857142859,425.69733333333335,1307.9628348803801
2011-03-14 11:04:00,368.03000000000003,458.6328571428572,431.8566666666666,304.4582922014482
2011-03-14 11:38:00,774.4000000000001,492.83000000000004,441.40133333333335,327.0720845620219
2011-03-14 11:41:00,377.88,482.9842857142857,433.02233333333334,329.7152978884224
2011-03-14 11:44:00,514.91,526.9285714285714,446.53333333333336,306.53243169475394
2011-03-14 11:46:00,154.92000000000002,499.0885714285714,446.58366666666666,333.0073015426221
2011-03-14 12:11:00,184.5,495.6171428571429,448.4183333333333,336.64455442433035
2011-03-14 12:15:00,522.6,413.89142857142855,455.8036666666667,214.11657933790414
2011-03-14 12:17:00,175.72,386.4185714285714,452.2873333333333,232.5276008291593
2011-03-14 12:28:00,706.6,376.73285714285714,468.4916666666667,214.37676247723755
2011-03-14 12:34:00,679.5,419.82142857142856,487.2076666666666,243.04136468380239
2011-03-14 12:41:00,373.84000000000003,399.66857142857145,490.88266666666664,239.6678679214875
2011-03-14 12:42:00,52.199999999999996,384.9942857142857,483.1116666666667,259.47682098468294
2011-03-14 12:51:00,110.84,374.4714285714286,483.34333333333336,270.23348666298085
2011-03-14 12:58:00,619.6,388.3285714285715,492.55366666666663,281.3534621208079
2011-03-14 12:59:00,285.0,403.94000000000005,489.87466666666666,270.40925649789784
2011-03-14 13:00:00,149.4,324.34000000000003,490.1213333333334,247.50805104698867
2011-03-14 13:04:00,2329.15,560.0042857142857,553.9496666666666,803.3183608808641
2011-03-14 13:25:00,4400.28,1135.21,693.0589999999999,1646.6608362480367
2011-03-14 13:35:00,391.8,1183.7242857142858,702.188,1614.1160519187135
2011-03-14 13:36:00,140.0,1187.8899999999999,694.9523333333333,1610.9201302464016
2011-03-14 13:53:00,140.54,1119.452857142857,687.7639999999999,1648.8170000003718
2011-03-14 13:56:00,571.06,1160.3185714285714,702.5759999999999,1628.1030938735737
2011-03-14 14:32:00,181.44,1164.8957142857143,696.2496666666666,1624.8291373541367
2011-03-14 14:51:00,582.35,915.352857142857,587.632,1548.5686056345362
2011-03-14 15:05:00,512.28,359.92428571428576,586.8739999999999,202.74475314620733
2011-03-14 15:11:00,596.05,389.1028571428571,591.8489999999999,221.89043022076194
2011-03-14 15:13:00,305.99,412.8157142857143,595.1386666666666,198.4656118701261
2011-03-14 15:40:00,174.85999999999999,417.7185714285714,589.3073333333334,190.89795960328613
2011-03-14 15:41:00,454.08,401.0071428571428,597.4833333333333,180.04899460115917
2011-03-14 15:48:00,118.05,391.95142857142855,564.929,193.98746329088135
2011-03-14 16:46:00,258.41,345.6742857142857,561.275,179.06120693303856
2011-03-14 16:54:00,6.35,273.3985714285714,535.6733333333333,201.326662286354
2011-03-15 08:18:00,271.5,227.03428571428572,532.1273333333334,143.7861148661989
2011-03-15 08:52:00,158.23000000000002,205.9257142857143,520.2379999999999,141.0837241793525
2011-03-15 09:13:00,251.56,216.88285714285715,523.4593333333333,141.2472418263584
2011-03-15 09:22:00,696.85,251.56428571428572,540.5376666666666,218.0944226590459
2011-03-15 09:32:00,309.02,278.8457142857143,533.4183333333333,210.41871881635447
2011-03-15 10:26:00,62.5,250.85857142857145,529.6443333333333,226.03875474653344
2011-03-15 10:34:00,533.9,326.22285714285715,523.8876666666666,218.75812051263628
2011-03-15 10:45:00,317.56,332.80285714285714,511.823,217.52703699438024
2011-03-15 10:49:00,343.62,359.2871428571429,510.81566666666663,203.5679564426123
2011-03-15 10:53:00,1477.56,534.4300000000001,558.3276666666666,460.587194097288
2011-03-15 11:09:00,870.59,559.2499999999999,583.6526666666666,475.2463295664818
2011-03-15 11:30:00,107.25,530.4257142857142,566.5743333333334,498.5023426173484
2011-03-15 11:38:00,422.53999999999996,581.8599999999999,571.159,459.20111182329083
2011-03-15 11:45:00,170.75,529.9814285714285,571.8706666666666,485.29467575281706
2011-03-15 12:03:00,300.0,527.4728571428572,504.2323333333333,486.6193032103114
2011-03-15 12:05:00,76.32000000000001,489.28714285714284,360.10033333333337,513.2121172155707
2011-03-15 12:06:00,163.2,301.5214285714286,352.4803333333333,277.84225257154543
2011-03-15 12:10:00,78.03999999999999,188.29999999999998,350.415,128.80810701612452
2011-03-15 12:11:00,217.89,204.10571428571424,352.9933333333333,123.89975246806958
2011-03-15 12:19:00,137.9,163.44285714285712,338.55466666666666,78.74248719858996
2011-03-15 12:37:00,292.3,180.80714285714288,342.25,92.77429218388146
2011-03-15 12:52:00,410.7,196.62142857142857,336.5283333333333,121.47397724353624
2011-03-15 12:54:00,309.34,229.91,329.76366666666667,114.7545951138529
2011-03-15 12:56:00,238.20000000000002,240.6242857142857,317.8353333333333,110.92537369022385
2011-03-15 13:13:00,317.78,274.8728571428572,318.22833333333335,86.7325707191601
2011-03-15 13:23:00,542.97,321.3128571428571,330.4986666666666,128.23646760401033
2011-03-15 13:28:00,339.34,350.09,326.674,99.62879754240257
2011-03-15 13:49:00,138.28,328.08714285714285,327.34833333333336,127.59982741715508
2011-03-15 14:20:00,5.1,270.14428571428573,318.9046666666666,169.15697008493612
2011-03-15 14:21:00,501.25,297.56,335.4013333333333,190.74270654403728
2011-03-15 14:25:00,242.40000000000003,298.15999999999997,334.4313333333333,190.531352012588
2011-03-15 14:32:00,1041.45,401.5414285714286,363.872,340.3660328441002
2011-03-15 14:36:00,95.0,337.5457142857143,358.65333333333336,351.28138397631665
2011-03-15 15:06:00,215.49,319.8528571428572,342.608,354.2820867475818
2011-03-15 15:31:00,236.1,333.8271428571429,340.1773333333333,347.7963139399571
2011-03-15 15:33:00,218.1,364.2557142857143,345.364,322.65141338858245
2011-03-15 15:36:00,965.9,430.6342857142857,359.764,395.17701020553267
2011-03-15 15:37:00,607.13,482.73857142857145,369.4163333333334,390.23578579370655
2011-03-15 16:29:00,363.4,385.8742857142857,370.0756666666667,302.7948195202764
2011-03-15 16:39:00,565.54,453.0942857142857,339.675,278.7323795237716
2011-03-15 16:47:00,283.73,462.84285714285716,320.113,270.09679084275575
2011-03-16 08:29:00,301.9,472.24285714285713,326.60133333333334,261.9113776774288
2011-03-16 08:31:00,352.6,491.45714285714286,324.2699999999999,244.51547958542187
2011-03-16 09:38:00,248.27,388.93857142857144,326.854,140.94944595148667
2011-03-16 09:47:00,1829.04,563.4971428571429,377.822,567.4783753503059
2011-03-16 09:52:00,670.09,607.3100000000001,397.6143333333333,561.2599582484752
2011-03-16 09:58:00,422.43,586.8657142857144,406.2553333333334,565.6245138738108
2011-03-16 10:17:00,175.3,571.3757142857143,409.49733333333336,576.6862288642337
2011-03-16 10:24:00,680.4,625.4471428571429,424.91433333333333,564.8311160487617
