ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-03-06,16319.271315899743,-6879.488510713342,24688.732337522142,16319.271315899743,16319.271315899743,-7685.242530656539,-7685.242530656539,-7685.242530656539,-8713.220740568948,-8713.220740568948,-8713.220740568948,1027.9782099124072,1027.9782099124072,1027.9782099124072,0.0,0.0,0.0,8634.028785243205
2011-03-07,16395.55896966704,1745.6675327346238,35651.016490500864,16395.55896966704,16395.55896966704,2442.7842479011324,2442.7842479011324,2442.7842479011324,2104.7634235246433,2104.7634235246433,2104.7634235246433,338.0208243764896,338.0208243764896,338.0208243764896,0.0,0.0,0.0,18838.343217568174
2011-03-08,16471.846623434336,7846.573523639057,42162.62618770743,16471.846623434336,16471.846623434336,8001.545046776892,8001.545046776892,8001.545046776892,8322.779428027052,8322.779428027052,8322.779428027052,-321.2343812501594,-321.2343812501594,-321.2343812501594,0.0,0.0,0.0,24473.39167021123
2011-03-09,16548.134277201632,5022.538449637615,38488.4240969928,16548.134277201632,16548.134277201632,4640.920190851837,4640.920190851837,4640.920190851837,5569.372579796109,5569.372579796109,5569.372579796109,-928.4523889442711,-928.4523889442711,-928.4523889442711,0.0,0.0,0.0,21189.05446805347
2011-03-10,16624.421930968925,11581.84801319031,44861.09062723889,16624.421930968925,16624.421930968925,11199.834001025278,11199.834001025278,11199.834001025278,12663.882641558135,12663.882641558135,12663.882641558135,-1464.0486405328556,-1464.0486405328556,-1464.0486405328556,0.0,0.0,0.0,27824.2559319942
2011-03-11,16700.70958473622,2062.2655864572703,34382.68639135177,16700.70958473622,16700.70958473622,1582.477549436077,1582.477549436077,1582.477549436077,3493.259943391169,3493.259943391169,3493.259943391169,-1910.7823939550922,-1910.7823939550922,-1910.7823939550922,0.0,0.0,0.0,18283.187134172298
2011-03-12,16776.997238503518,-24728.695689228098,7360.782971770167,16776.997238503518,16776.997238503518,-25695.114037766638,-25695.114037766638,-25695.114037766638,-23440.837275755628,-23440.837275755628,-23440.837275755628,-2254.276762011012,-2254.276762011012,-2254.276762011012,0.0,0.0,0.0,-8918.11679926312
2011-03-13,16853.284892270814,-11633.72509392405,21620.619519276763,16853.284892270814,16853.284892270814,-11196.671399635625,-11196.671399635625,-11196.671399635625,-8713.220740553537,-8713.220740553537,-8713.220740553537,-2483.4506590820865,-2483.4506590820865,-2483.4506590820865,0.0,0.0,0.0,5656.61349263519
2011-03-14,16929.572546038107,1044.506377854369,32339.108349297236,16929.572546038107,16929.572546038107,-486.08711130196434,-486.08711130196434,-486.08711130196434,2104.7634235146447,2104.7634235146447,2104.7634235146447,-2590.850534816609,-2590.850534816609,-2590.850534816609,0.0,0.0,0.0,16443.485434736143
2011-03-15,17005.860199805404,5600.560419316513,38472.21625102348,17005.860199805404,17005.860199805404,5749.9066691355565,5749.9066691355565,5749.9066691355565,8322.779428028003,8322.779428028003,8322.779428028003,-2572.872758892448,-2572.872758892448,-2572.872758892448,0.0,0.0,0.0,22755.766868940962
2011-03-16,17082.1478535727,3555.42359386965,37093.53476551113,17082.1478535727,17082.1478535727,3139.5018298097266,3139.5018298097266,3139.5018298097266,5569.372579779742,5569.372579779742,5569.372579779742,-2429.870749970016,-2429.870749970016,-2429.870749970016,0.0,0.0,0.0,20221.649683382428
2011-03-17,17158.435507339993,11175.557468219567,43575.60909677365,17158.435507339993,17158.435507339993,10497.738321378183,10497.738321378183,10497.738321378183,12663.88264155239,12663.88264155239,12663.88264155239,-2166.144320174208,-2166.144320174208,-2166.144320174208,0.0,0.0,0.0,27656.173828718176
2011-03-18,17234.723161107286,1953.7872600847443,34863.50885973532,17234.723161107286,17234.723161107286,1703.4478076194152,1703.4478076194152,1703.4478076194152,3493.2599433566356,3493.2599433566356,3493.2599433566356,-1789.8121357372206,-1789.8121357372206,-1789.8121357372206,0.0,0.0,0.0,18938.1709687267
2011-03-19,17311.010838851485,-24134.760168157478,7949.681885944112,17311.010838851485,17311.010838851485,-24753.408851552722,-24753.408851552722,-24753.408851552722,-23440.83727572632,-23440.83727572632,-23440.83727572632,-1312.571575826404,-1312.571575826404,-1312.571575826404,0.0,0.0,0.0,-7442.398012701236
2011-03-20,17387.298516595678,-7900.791972452833,24108.967248377114,17387.298516595678,17387.298516595678,-9462.57424860273,-9462.57424860273,-9462.57424860273,-8713.220740580453,-8713.220740580453,-8713.220740580453,-749.3535080222756,-749.3535080222756,-749.3535080222756,0.0,0.0,0.0,7924.724267992948
2011-03-21,17463.586194339874,3872.4982804548963,36877.33435673848,17463.586194339874,17463.586194339874,1986.8809253294748,1986.8809253294748,1986.8809253294748,2104.7634235250634,2104.7634235250634,2104.7634235250634,-117.88249819558848,-117.88249819558848,-117.88249819558848,0.0,0.0,0.0,19450.46711966935
2011-03-22,17539.87387208407,9873.890209026276,43353.298145046516,17539.87387208407,17539.87387208407,8884.623778228304,8884.623778228304,8884.623778228304,8322.77942804222,8322.77942804222,8322.77942804222,561.8443501860825,561.8443501860825,561.8443501860825,0.0,0.0,0.0,26424.497650312376
2011-03-23,17616.161549828263,7195.085271435374,40042.06752001719,17616.161549828263,17616.161549828263,6837.517031693632,6837.517031693632,6837.517031693632,5569.372579791564,5569.372579791564,5569.372579791564,1268.1444519020674,1268.1444519020674,1268.1444519020674,0.0,0.0,0.0,24453.678581521894
2011-03-24,17692.449227572462,16044.469629518308,47722.77086115819,17692.449227572462,17692.449227572462,14642.16803693821,14642.16803693821,14642.16803693821,12663.882641574479,12663.882641574479,12663.882641574479,1978.2853953637314,1978.2853953637314,1978.2853953637314,0.0,0.0,0.0,32334.61726451067
2011-03-25,17768.736905316655,8854.0955007889,40704.15213642691,17768.736905316655,17768.736905316655,6162.410534462874,6162.410534462874,6162.410534462874,3493.259943392458,3493.259943392458,3493.259943392458,2669.150591070416,2669.150591070416,2669.150591070416,0.0,0.0,0.0,23931.14743977953
2011-03-26,17845.02458306085,-18347.99593727554,14028.59280084563,17845.02458306085,17845.02458306085,-20122.921735705968,-20122.921735705968,-20122.921735705968,-23440.83727573609,-23440.83727573609,-23440.83727573609,3317.9155400301174,3317.9155400301174,3317.9155400301174,0.0,0.0,0.0,-2277.897152645117
2011-03-27,17921.312260805047,-3069.7442778584677,30771.124348359004,17921.312260805047,17921.312260805047,-4810.505595855764,-4810.505595855764,-4810.505595855764,-8713.22074056505,-8713.22074056505,-8713.22074056505,3902.7151447092856,3902.7151447092856,3902.7151447092856,0.0,0.0,0.0,13110.806664949283
2011-03-28,17997.599938549243,7891.261817197659,40737.88651468632,17997.599938549243,17997.599938549243,6508.046269299155,6508.046269299155,6508.046269299155,2104.763423535483,2104.763423535483,2104.763423535483,4403.282845763672,4403.282845763672,4403.282845763672,0.0,0.0,0.0,24505.646207848396
2011-03-29,18073.88761629344,16273.399855357344,47265.44463240099,18073.88761629344,18073.88761629344,13124.322707242087,13124.322707242087,13124.322707242087,8322.779428056436,8322.779428056436,8322.779428056436,4801.543279185652,4801.543279185652,4801.543279185652,0.0,0.0,0.0,31198.210323535524
2011-03-30,18150.175294037635,11092.64859514604,45772.17825946722,18150.175294037635,18150.175294037635,10651.514160660032,10651.514160660032,10651.514160660032,5569.372579760311,5569.372579760311,5569.372579760311,5082.141580899721,5082.141580899721,5082.141580899721,0.0,0.0,0.0,28801.68945469767
2011-03-31,18226.4629748835,19992.829314955245,51445.709160070706,18226.4629748835,18226.4629748835,17896.77701626382,17896.77701626382,17896.77701626382,12663.882641539276,12663.882641539276,12663.882641539276,5232.894374724545,5232.894374724545,5232.894374724545,0.0,0.0,0.0,36123.23999114732
2011-04-01,18302.750655729367,10581.471340257072,42275.612170676744,18302.750655729367,18302.750655729367,8738.409750048486,8738.409750048486,8738.409750048486,3493.2599433798787,3493.2599433798787,3493.2599433798787,5245.149806668608,5245.149806668608,5245.149806668608,0.0,0.0,0.0,27041.160405777853
2011-04-02,18379.03833657523,-16334.595965468428,16734.420662890836,18379.03833657523,18379.03833657523,-18326.790611288274,-18326.790611288274,-18326.790611288274,-23440.83727574585,-23440.83727574585,-23440.83727574585,5114.046664457574,5114.046664457574,5114.046664457574,0.0,0.0,0.0,52.247725286957575
2011-04-03,18455.326017421095,-916.8211137565379,30542.567541188917,18455.326017421095,18455.326017421095,-3874.5551742064504,-3874.5551742064504,-3874.5551742064504,-8713.220740550454,-8713.220740550454,-8713.220740550454,4838.665566344003,4838.665566344003,4838.665566344003,0.0,0.0,0.0,14580.770843214645
2011-04-04,18531.613698266963,8411.112622806582,40217.06504573897,18531.613698266963,18531.613698266963,6526.831754798229,6526.831754798229,6526.831754798229,2104.763423532703,2104.763423532703,2104.763423532703,4422.068331265526,4422.068331265526,4422.068331265526,0.0,0.0,0.0,25058.445453065193
2011-04-05,18607.901379112827,13906.372589256373,46917.65836121348,18607.901379112827,18607.901379112827,12194.004290180797,12194.004290180797,12194.004290180797,8322.779428044125,8322.779428044125,8322.779428044125,3871.2248621366707,3871.2248621366707,3871.2248621366707,0.0,0.0,0.0,30801.905669293625
2011-04-06,18684.18905995869,10697.508085897049,43702.433864946186,18684.18905995869,18684.18905995869,8766.202671866025,8766.202671866025,8766.202671866025,5569.372579772135,5569.372579772135,5569.372579772135,3196.830092093889,3196.830092093889,3196.830092093889,0.0,0.0,0.0,27450.39173182472
2011-04-07,18760.47674080456,17946.42979230292,49979.14364237675,18760.47674080456,18760.47674080456,15076.899309152477,15076.899309152477,15076.899309152477,12663.882641561364,12663.882641561364,12663.882641561364,2413.0166675911137,2413.0166675911137,2413.0166675911137,0.0,0.0,0.0,33837.376049957034
2011-04-08,18836.764421650423,6958.538711257926,38972.19604203886,18836.764421650423,18836.764421650423,5030.231926128406,5030.231926128406,5030.231926128406,3493.2599433673,3493.2599433673,3493.2599433673,1536.9719827611061,1536.9719827611061,1536.9719827611061,0.0,0.0,0.0,23866.99634777883
2011-04-09,18913.05210249629,-21297.48915208686,12769.031963314572,18913.05210249629,18913.05210249629,-22852.36642208438,-22852.36642208438,-22852.36642208438,-23440.837275755617,-23440.837275755617,-23440.837275755617,588.4708536712337,588.4708536712337,588.4708536712337,0.0,0.0,0.0,-3939.3143195880875
2011-04-10,18989.339783342155,-6126.194331425393,25470.795641445944,18989.339783342155,18989.339783342155,-9123.883287087758,-9123.883287087758,-9123.883287087758,-8713.220740575744,-8713.220740575744,-8713.220740575744,-410.66254651201194,-410.66254651201194,-410.66254651201194,0.0,0.0,0.0,9865.456496254397
2011-04-11,19065.62746418802,3867.4956389878885,36630.001882146316,19065.62746418802,19065.62746418802,667.61547940051,667.61547940051,667.61547940051,2104.7634235359023,2104.7634235359023,2104.7634235359023,-1437.1479441353922,-1437.1479441353922,-1437.1479441353922,0.0,0.0,0.0,19733.242943588528
2011-04-12,19141.91514524195,8731.976613650471,43709.02279674843,19141.91514524195,19141.91514524195,5855.899029438873,5855.899029438873,5855.899029438873,8322.779428012405,8322.779428012405,8322.779428012405,-2466.880398573533,-2466.880398573533,-2466.880398573533,0.0,0.0,0.0,24997.814174680825
2011-04-13,19218.20282629588,5452.461523656243,38680.942180221755,19218.20282629588,19218.20282629588,2093.7906521254654,2093.7906521254654,2093.7906521254654,5569.372579783957,5569.372579783957,5569.372579783957,-3475.581927658491,-3475.581927658491,-3475.581927658491,0.0,0.0,0.0,21311.993478421347
2011-04-14,19294.490507349812,12288.188962950757,43934.64060244123,19294.490507349812,19294.490507349812,8224.427749933779,8224.427749933779,8224.427749933779,12663.882641555621,12663.882641555621,12663.882641555621,-4439.454891621843,-4439.454891621843,-4439.454891621843,0.0,0.0,0.0,27518.918257283593
2011-04-15,19370.77818840374,219.9440386514414,33265.24550303676,19370.77818840374,19370.77818840374,-1842.5588411276715,-1842.5588411276715,-1842.5588411276715,3493.2599433327664,3493.2599433327664,3493.2599433327664,-5335.818784460437,-5335.818784460437,-5335.818784460437,0.0,0.0,0.0,17528.219347276066
2011-04-16,19447.065869457667,-25735.649733168702,6585.570067768026,19447.065869457667,19447.065869457667,-29584.549963821875,-29584.549963821875,-29584.549963821875,-23440.837275734113,-23440.837275734113,-23440.837275734113,-6143.712688087766,-6143.712688087766,-6143.712688087766,0.0,0.0,0.0,-10137.484094364208
2011-04-17,19523.353550511598,-12672.748353941575,19440.820927465284,19523.353550511598,19523.353550511598,-15557.667494465983,-15557.667494465983,-15557.667494465983,-8713.22074056115,-8713.22074056115,-8713.22074056115,-6844.446753904832,-6844.446753904832,-6844.446753904832,0.0,0.0,0.0,3965.6860560456153
2011-04-18,19599.64123156553,-728.3434736378199,31230.16000749242,19599.64123156553,19599.64123156553,-5317.32422899053,-5317.32422899053,-5317.32422899053,2104.763423533124,2104.763423533124,2104.763423533124,-7422.087652523654,-7422.087652523654,-7422.087652523654,0.0,0.0,0.0,14282.317002574999
2011-04-19,19675.928912619456,4409.502860954214,37602.09469318312,19675.928912619456,19675.928912619456,458.9145016236872,458.9145016236872,458.9145016236872,8322.77942802662,8322.77942802662,8322.77942802662,-7863.864926402932,-7863.864926402932,-7863.864926402932,0.0,0.0,0.0,20134.843414243143
2011-04-20,19752.216593673384,775.8071410394148,34166.36836269193,19752.216593673384,19752.216593673384,-2591.1149513350674,-2591.1149513350674,-2591.1149513350674,5569.372579795781,5569.372579795781,5569.372579795781,-8160.487531130849,-8160.487531130849,-8160.487531130849,0.0,0.0,0.0,17161.101642338315
2011-04-21,19828.504274727315,8471.861869780138,40947.18160138346,19828.504274727315,19828.504274727315,4357.520152848853,4357.520152848853,4357.520152848853,12663.882641576074,12663.882641576074,12663.882641576074,-8306.36248872722,-8306.36248872722,-8306.36248872722,0.0,0.0,0.0,24186.02442757617
2011-04-22,19904.791955781242,-1058.1619648423862,32212.974000684524,19904.791955781242,19904.791955781242,-4806.450478629269,-4806.450478629269,-4806.450478629269,3493.259943438944,3493.259943438944,3493.259943438944,-8299.710422068214,-8299.710422068214,-8299.710422068214,0.0,0.0,0.0,15098.341477151973
2011-04-23,19981.079636835173,-28547.571221081038,6501.618484444856,19981.079636835173,19981.079636835173,-31583.412985730523,-31583.412985730523,-31583.412985730523,-23440.837275755606,-23440.837275755606,-23440.837275755606,-8142.5757099749135,-8142.5757099749135,-8142.5757099749135,0.0,0.0,0.0,-11602.33334889535
2011-04-24,20057.36731762003,-13053.84123145678,19729.486598420277,20057.36731762003,20057.36731762003,-16553.9527512358,-16553.9527512358,-16553.9527512358,-8713.220740546554,-8713.220740546554,-8713.220740546554,-7840.732010689246,-7840.732010689246,-7840.732010689246,0.0,0.0,0.0,3503.4145663842282
2011-04-25,20133.654998404883,-3504.1933025775056,31775.33968698092,20133.654998404883,20133.654998404883,-5298.723437296253,-5298.723437296253,-5298.723437296253,2104.763423543542,2104.763423543542,2104.763423543542,-7403.486860839796,-7403.486860839796,-7403.486860839796,0.0,0.0,0.0,14834.931561108631
2011-04-26,20209.94267918974,5671.921543908128,38861.66332235918,20209.94267918974,20209.94267918974,1479.3875455830373,1479.3875455830373,1479.3875455830373,8322.77942805054,8322.77942805054,8322.77942805054,-6843.391882467504,-6843.391882467504,-6843.391882467504,0.0,0.0,0.0,21689.330224772777
2011-04-27,20286.230359974597,3727.535988378832,36542.25889378728,20286.230359974597,20286.230359974597,-606.4951622857939,-606.4951622857939,-606.4951622857939,5569.3725797645275,5569.3725797645275,5569.3725797645275,-6175.867742050322,-6175.867742050322,-6175.867742050322,0.0,0.0,0.0,19679.735197688802
2011-04-28,20362.518040759453,11512.81290143591,42921.40086015698,20362.518040759453,20362.518040759453,7245.127311942629,7245.127311942629,7245.127311942629,12663.882641570333,12663.882641570333,12663.882641570333,-5418.755329627705,-5418.755329627705,-5418.755329627705,0.0,0.0,0.0,27607.645352702082
2011-04-29,20438.805721544308,3087.24458050622,34082.821938887886,20438.805721544308,20438.805721544308,-1098.5466548966456,-1098.5466548966456,-1098.5466548966456,3493.2599434044114,3493.2599434044114,3493.2599434044114,-4591.8065983010565,-4591.8065983010565,-4591.8065983010565,0.0,0.0,0.0,19340.25906664766
2011-04-30,20515.093402329163,-21505.096993567924,9385.436377528977,20515.093402329163,20515.093402329163,-27156.96734728086,-27156.96734728086,-27156.96734728086,-23440.83727575364,-23440.83727575364,-23440.83727575364,-3716.1300715272205,-3716.1300715272205,-3716.1300715272205,0.0,0.0,0.0,-6641.873944951698
2011-05-01,20591.381083114018,-7709.5750387013195,25047.603091497167,20591.381083114018,20591.381083114018,-11526.827886334493,-11526.827886334493,-11526.827886334493,-8713.22074053196,-8713.22074053196,-8713.22074053196,-2813.607145802533,-2813.607145802533,-2813.607145802533,0.0,0.0,0.0,9064.553196779525
2011-05-02,20667.668763898873,5247.582027874747,36840.895584505524,20667.668763898873,20667.668763898873,198.4674615756544,198.4674615756544,198.4674615756544,2104.7634235131272,2104.7634235131272,2104.7634235131272,-1906.2959619374728,-1906.2959619374728,-1906.2959619374728,0.0,0.0,0.0,20866.13622547453
2011-05-03,20743.95644468373,12436.814506599816,44942.700532534654,20743.95644468373,20743.95644468373,7306.9396530733175,7306.9396530733175,7306.9396530733175,8322.779428041787,8322.779428041787,8322.779428041787,-1015.8397749684708,-1015.8397749684708,-1015.8397749684708,0.0,0.0,0.0,28050.896097757046
2011-05-04,20820.244125468587,10435.514834677804,43165.7787055845,20820.244125468587,20820.244125468587,5406.47615858125,5406.47615858125,5406.47615858125,5569.372579804542,5569.372579804542,5569.372579804542,-162.89642122329195,-162.89642122329195,-162.89642122329195,0.0,0.0,0.0,26226.720284049836
2011-05-05,20896.531806253442,17955.82208795795,51442.9900690023,20896.531806253442,20896.531806253442,13297.277965936813,13297.277965936813,13297.277965936813,12663.88264156459,12663.88264156459,12663.88264156459,633.3953243722226,633.3953243722226,633.3953243722226,0.0,0.0,0.0,34193.80977219026
2011-05-06,20972.819482082446,8327.150797662827,42202.33910414504,20972.819482082446,20972.819482082446,4849.157902084799,4849.157902084799,4849.157902084799,3493.2599434137855,3493.2599434137855,3493.2599434137855,1355.897958671014,1355.897958671014,1355.897958671014,0.0,0.0,0.0,25821.977384167247
2011-05-07,21049.107157911454,-16159.34150224617,15167.94861270007,21049.107157911454,21049.107157911454,-21450.944133466623,-21450.944133466623,-21450.944133466623,-23440.837275732138,-23440.837275732138,-23440.837275732138,1989.8931422655153,1989.8931422655153,1989.8931422655153,0.0,0.0,0.0,-401.83697555516846
2011-05-08,21125.394833740458,-1001.3749057096461,30386.746219300607,21125.394833740458,21125.394833740458,-6189.796345298482,-6189.796345298482,-6189.796345298482,-8713.22074055725,-8713.22074055725,-8713.22074055725,2523.424395258768,2523.424395258768,2523.424395258768,0.0,0.0,0.0,14935.598488441976
2011-05-09,21201.682509569462,9530.632720380256,41883.64204552481,21201.682509569462,21201.682509569462,5052.31944167763,5052.31944167763,5052.31944167763,2104.763423523545,2104.763423523545,2104.763423523545,2947.556018154085,2947.556018154085,2947.556018154085,0.0,0.0,0.0,26254.00195124709
2011-05-10,21277.97018539847,16411.242658195308,50010.695151397136,21277.97018539847,21277.97018539847,11579.321606742957,11579.321606742957,11579.321606742957,8322.779428056003,8322.779428056003,8322.779428056003,3256.542178686954,3256.542178686954,3256.542178686954,0.0,0.0,0.0,32857.29179214143
2011-05-11,21354.257861227474,13164.264697600544,46315.12101721131,21354.257861227474,21354.257861227474,9017.275349811207,9017.275349811207,9017.275349811207,5569.3725797881725,5569.3725797881725,5569.3725797881725,3447.902770023034,3447.902770023034,3447.902770023034,0.0,0.0,0.0,30371.53321103868
2011-05-12,21430.545537056478,20601.27063072925,55078.33270397871,21430.545537056478,21430.545537056478,16186.28801784719,16186.28801784719,16186.28801784719,12663.88264155885,12663.88264155885,12663.88264155885,3522.40537628834,3522.40537628834,3522.40537628834,0.0,0.0,0.0,37616.83355490367
2011-05-13,21506.833212885485,11631.04874556308,45735.614634856276,21506.833212885485,21506.833212885485,6977.215340898198,6977.215340898198,6977.215340898198,3493.259943427655,3493.259943427655,3493.259943427655,3483.9553974705427,3483.9553974705427,3483.9553974705427,0.0,0.0,0.0,28484.048553783683
2011-05-14,21583.12088871449,-15119.171239945044,17914.026694077576,21583.12088871449,21583.12088871449,-20101.438267066085,-20101.438267066085,-20101.438267066085,-23440.837275741902,-23440.837275741902,-23440.837275741902,3339.399008675815,3339.399008675815,3339.399008675815,0.0,0.0,0.0,1481.6826216484042
2011-05-15,21659.408564543493,724.451810433014,33285.64810128615,21659.408564543493,21659.408564543493,-5614.974657919007,-5614.974657919007,-5614.974657919007,-8713.220740543471,-8713.220740543471,-8713.220740543471,3098.246082624464,3098.246082624464,3098.246082624464,0.0,0.0,0.0,16044.433906624487
2011-05-16,21735.696240372497,10843.704269134374,42683.65966586593,21735.696240372497,21735.696240372497,4877.085843544388,4877.085843544388,4877.085843544388,2104.7634235339647,2104.7634235339647,2104.7634235339647,2772.3224200104223,2772.3224200104223,2772.3224200104223,0.0,0.0,0.0,26612.782083916885
2011-05-17,21811.98391620151,15821.16058299392,48711.43995185334,21811.98391620151,21811.98391620151,10698.141975284909,10698.141975284909,10698.141975284909,8322.779428024282,8322.779428024282,8322.779428024282,2375.3625472606273,2375.3625472606273,2375.3625472606273,0.0,0.0,0.0,32510.125891486416
2011-05-18,21888.271594052603,12360.018549513914,46752.152420739636,21888.271594052603,21888.271594052603,7491.928483200028,7491.928483200028,7491.928483200028,5569.372579756921,5569.372579756921,5569.372579756921,1922.5559034431058,1922.5559034431058,1922.5559034431058,0.0,0.0,0.0,29380.20007725263
2011-05-19,21964.55927190369,20268.89557292427,52363.58979734575,21964.55927190369,21964.55927190369,14093.94304703741,14093.94304703741,14093.94304703741,12663.88264154984,12663.88264154984,12663.88264154984,1430.0604054875703,1430.0604054875703,1430.0604054875703,0.0,0.0,0.0,36058.5023189411
2011-05-20,22040.846949754785,10848.104337209466,42926.334666622715,22040.846949754785,22040.846949754785,4407.758067570615,4407.758067570615,4407.758067570615,3493.259943415075,3493.259943415075,3493.259943415075,914.4981241555399,914.4981241555399,914.4981241555399,0.0,0.0,0.0,26448.6050173254
2011-05-21,22117.134627605883,-17695.442022749918,14779.306141004688,22117.134627605883,22117.134627605883,-23048.389169989765,-23048.389169989765,-23048.389169989765,-23440.837275739934,-23440.837275739934,-23440.837275739934,392.4481057501688,392.4481057501688,392.4481057501688,0.0,0.0,0.0,-931.2545423838819
2011-05-22,22193.422305456977,-3596.395121343272,29459.50291928035,22193.422305456977,22193.422305456977,-8833.26950821564,-8833.26950821564,-8833.26950821564,-8713.220740528059,-8713.220740528059,-8713.220740528059,-120.04876768758206,-120.04876768758206,-120.04876768758206,0.0,0.0,0.0,13360.152797241337
2011-05-23,22269.709983308072,7638.611494758077,39970.48335610538,22269.709983308072,22269.709983308072,1496.8048597028005,1496.8048597028005,1496.8048597028005,2104.763423523968,2104.763423523968,2104.763423523968,-607.9585638211674,-607.9585638211674,-607.9585638211674,0.0,0.0,0.0,23766.51484301087
2011-05-24,22345.99766115916,12061.577493742481,45692.02248807492,22345.99766115916,22345.99766115916,7265.096023035068,7265.096023035068,7265.096023035068,8322.779428048203,8322.779428048203,8322.779428048203,-1057.683405013134,-1057.683405013134,-1057.683405013134,0.0,0.0,0.0,29611.093684194228
2011-05-25,22422.285339010257,9522.057156722785,43240.66922231224,22422.285339010257,22422.285339010257,4111.933644949509,4111.933644949509,4111.933644949509,5569.372579768745,5569.372579768745,5569.372579768745,-1457.4389348192371,-1457.4389348192371,-1457.4389348192371,0.0,0.0,0.0,26534.218983959767
2011-05-26,22498.57301686135,17491.567799210818,49996.31464238861,22498.57301686135,22498.57301686135,10866.312752014526,10866.312752014526,10866.312752014526,12663.882641544096,12663.882641544096,12663.882641544096,-1797.5698895295725,-1797.5698895295725,-1797.5698895295725,0.0,0.0,0.0,33364.88576887588
2011-05-27,22574.860694712446,7521.6026385829555,40262.38388011988,22574.860694712446,22574.860694712446,1422.4644445145223,1422.4644445145223,1422.4644445145223,3493.259943402495,3493.259943402495,3493.259943402495,-2070.795498887973,-2070.795498887973,-2070.795498887973,0.0,0.0,0.0,23997.325139226967
2011-05-28,22651.14837256354,-19015.072234287185,13031.524171787014,22651.14837256354,22651.14837256354,-25713.215913422904,-25713.215913422904,-25713.215913422904,-23440.837275761427,-23440.837275761427,-23440.837275761427,-2272.3786376614753,-2272.3786376614753,-2272.3786376614753,0.0,0.0,0.0,-3062.0675408593634
2011-05-29,22727.43605041463,-6290.3192936907235,27548.23460156238,22727.43605041463,22727.43605041463,-11113.435737229644,-11113.435737229644,-11113.435737229644,-8713.220740553352,-8713.220740553352,-8713.220740553352,-2400.214996676291,-2400.214996676291,-2400.214996676291,0.0,0.0,0.0,11614.000313184988
2011-05-30,22803.72372366312,5094.766582617439,38474.194405064976,22803.72372366312,22803.72372366312,-350.07754299923755,-350.07754299923755,-350.07754299923755,2104.7634235211876,2104.7634235211876,2104.7634235211876,-2454.8409665204254,-2454.8409665204254,-2454.8409665204254,0.0,0.0,0.0,22453.64618066388
2011-05-31,22880.01139691161,12161.984788830072,44767.62244367649,22880.01139691161,22880.01139691161,5883.41807119022,5883.41807119022,5883.41807119022,8322.779428039448,8322.779428039448,8322.779428039448,-2439.3613568492297,-2439.3613568492297,-2439.3613568492297,0.0,0.0,0.0,28763.42946810183
2011-06-01,22956.2990701601,7788.952125563207,42160.783092794874,22956.2990701601,22956.2990701601,3210.072143262508,3210.072143262508,3210.072143262508,5569.372579752379,5569.372579752379,5569.372579752379,-2359.3004364898725,-2359.3004364898725,-2359.3004364898725,0.0,0.0,0.0,26166.371213422608
2011-06-02,23032.58674340859,17509.17102860856,49862.51377053117,23032.58674340859,23032.58674340859,10441.500636251963,10441.500636251963,10441.500636251963,12663.882641566186,12663.882641566186,12663.882641566186,-2222.382005314222,-2222.382005314222,-2222.382005314222,0.0,0.0,0.0,33474.08737966055
2011-06-03,23108.87441665708,7358.452601066298,41425.97545114455,23108.87441665708,23108.87441665708,1455.0137100070472,1455.0137100070472,1455.0137100070472,3493.2599434383174,3493.2599434383174,3493.2599434383174,-2038.2462334312702,-2038.2462334312702,-2038.2462334312702,0.0,0.0,0.0,24563.888126664126
2011-06-04,23185.162089905563,-17546.06309823483,14318.920387873073,23185.162089905563,23185.162089905563,-25258.950044707224,-25258.950044707224,-25258.950044707224,-23440.83727573993,-23440.83727573993,-23440.83727573993,-1818.1127689672915,-1818.1127689672915,-1818.1127689672915,0.0,0.0,0.0,-2073.787954801661
2011-06-05,23261.44976315405,-3080.911675956539,28541.636931745677,23261.44976315405,23261.44976315405,-10287.621813863587,-10287.621813863587,-10287.621813863587,-8713.220740580273,-8713.220740580273,-8713.220740580273,-1574.4010732833144,-1574.4010732833144,-1574.4010732833144,0.0,0.0,0.0,12973.827949290464
2011-06-06,23337.73743640254,7263.184588000128,40719.00251940186,23337.73743640254,23337.73743640254,784.4433710972991,784.4433710972991,784.4433710972991,2104.7634235316063,2104.7634235316063,2104.7634235316063,-1320.3200524343072,-1320.3200524343072,-1320.3200524343072,0.0,0.0,0.0,24122.18080749984
2011-06-07,23414.025109651033,14898.814937201032,46788.33427741865,23414.025109651033,23414.025109651033,7253.339640869185,7253.339640869185,7253.339640869185,8322.779428030697,8322.779428030697,8322.779428030697,-1069.4397871615113,-1069.4397871615113,-1069.4397871615113,0.0,0.0,0.0,30667.364750520217
2011-06-08,23490.312782899524,11356.182526138738,44063.359926409576,23490.312782899524,23490.312782899524,4734.114075692854,4734.114075692854,4734.114075692854,5569.3725797923935,5569.3725797923935,5569.3725797923935,-835.2585040995386,-835.2585040995386,-835.2585040995386,0.0,0.0,0.0,28224.42685859238
